f1,f2,f3,f4,f5,label
0.235235,0.874912,0.152905,0.666456,0.266062,8.000000
0.356542,0.940559,0.240448,0.095003,0.069285,19.000000
0.504615,0.641711,0.327294,0.690260,0.061034,9.000000
0.857335,0.816567,0.985496,0.936505,0.356197,10.000000
0.399275,0.745965,0.134083,0.314015,0.118541,15.000000
0.454886,0.552004,0.211160,0.026632,0.719356,16.000000
0.020005,0.973403,0.221607,0.663900,0.434752,8.000000
0.059674,0.472184,0.516761,0.854683,0.732349,18.000000
0.079302,0.209163,0.311888,0.116408,0.456899,3.000000
0.984309,0.514613,0.741882,0.682938,0.849911,10.000000
0.215723,0.753826,0.881355,0.171510,0.346802,25.000000
0.970102,0.780788,0.282591,0.563942,0.404326,23.000000
0.489965,0.355166,0.279331,0.674763,0.778542,6.000000
0.873957,0.155330,0.822856,0.254801,0.427336,12.000000
0.901444,0.454504,0.197064,0.159869,0.472984,16.000000
0.762672,0.997205,0.787409,0.877012,0.747832,10.000000
0.895435,0.076294,0.929932,0.396406,0.921614,13.000000
0.075733,0.715243,0.735689,0.996911,0.768855,17.000000
0.382574,0.557249,0.366551,0.196019,0.248502,19.000000
0.222011,0.548815,0.906161,0.912727,0.054764,17.000000
0.079899,0.245119,0.255059,0.094889,0.388463,3.000000
0.587725,0.578162,0.543430,0.338672,0.706456,4.000000
0.826484,0.346274,0.085535,0.296330,0.137369,11.000000
0.467359,0.155935,0.462845,0.221003,0.738731,4.000000
0.027568,0.554746,0.169488,0.000992,0.869200,20.000000
0.671528,0.098943,0.664072,0.611647,0.473357,9.000000
0.419258,0.887070,0.245148,0.398310,0.329115,15.000000
0.771201,0.916465,0.849782,0.797704,0.986790,10.000000
0.697145,0.751054,0.982803,0.006991,0.634048,25.000000
0.738972,0.917827,0.883844,0.841961,0.945791,10.000000
0.537379,0.006920,0.011054,0.544639,0.435272,4.000000
0.451245,0.400405,0.917726,0.359170,0.856227,13.000000
0.902865,0.499502,0.446938,0.761021,0.707972,23.000000
0.328535,0.102548,0.264852,0.131029,0.294732,4.000000
0.261822,0.637711,0.954496,0.685744,0.926649,18.000000
0.784132,0.727878,0.414062,0.324795,0.846277,16.000000
0.905393,0.451882,0.009063,0.792531,0.285069,7.000000
0.009888,0.804989,0.517414,0.685211,0.914690,20.000000
0.541174,0.503194,0.290662,0.305194,0.796542,4.000000
0.449029,0.163526,0.094529,0.472920,0.464955,4.000000
0.653458,0.471067,0.143476,0.507803,0.906789,14.000000
0.159441,0.689755,0.593859,0.748586,0.150600,17.000000
0.941605,0.620966,0.847071,0.246607,0.739413,25.000000
0.781031,0.397435,0.383953,0.657796,0.093408,9.000000
0.735624,0.042887,0.190590,0.664144,0.098324,5.000000
0.971842,0.868396,0.626302,0.819057,0.887580,10.000000
0.259476,0.849412,0.194794,0.413342,0.558260,20.000000
0.713891,0.030141,0.290509,0.608519,0.357369,4.000000
0.775025,0.651652,0.234401,0.145929,0.629047,16.000000
0.450467,0.168957,0.326374,0.303047,0.108132,4.000000
0.546909,0.763649,0.575467,0.826291,0.127569,0.000000
0.435612,0.609415,0.676002,0.695786,0.728965,17.000000
0.651430,0.094228,0.695306,0.724783,0.993480,22.000000
0.693362,0.686830,0.514813,0.867923,0.996835,23.000000
0.779045,0.612500,0.078955,0.726739,0.708562,23.000000
0.775568,0.124555,0.653733,0.295724,0.760271,13.000000
0.240374,0.683979,0.294993,0.008994,0.633358,20.000000
0.113269,0.659291,0.925609,0.969246,0.235923,17.000000
0.809253,0.353553,0.900457,0.787490,0.073922,5.000000
0.407137,0.337318,0.785181,0.410286,0.684588,12.000000
0.602435,0.975639,0.937785,0.427700,0.723578,25.000000
0.829460,0.898886,0.068134,0.302079,0.320230,15.000000
0.434446,0.169265,0.496206,0.663214,0.497364,4.000000
0.665793,0.066442,0.875987,0.939069,0.617907,22.000000
0.881391,0.131446,0.797449,0.119148,0.408010,12.000000
0.323819,0.585592,0.301515,0.637314,0.367387,3.000000
0.860790,0.633884,0.215298,0.336129,0.847421,16.000000
0.386480,0.535799,0.648942,0.347810,0.293979,12.000000
0.475255,0.214881,0.284211,0.062078,0.303970,4.000000
0.320704,0.961833,0.589729,0.787382,0.045377,0.000000
0.106537,0.814537,0.623550,0.190982,0.404795,2.000000
0.538672,0.843610,0.060412,0.596722,0.717036,23.000000
0.977892,0.807160,0.276227,0.709579,0.763278,23.000000
0.729735,0.820144,0.903730,0.098430,0.104764,25.000000
0.796400,0.252372,0.058541,0.401229,0.819877,14.000000
0.126565,0.671842,0.003616,0.109737,0.350850,19.000000
0.083602,0.845902,0.864071,0.755571,0.242480,0.000000
0.523247,0.184189,0.281278,0.516005,0.735014,4.000000
0.094654,0.296697,0.926621,0.429123,0.938870,1.000000
0.991401,0.526660,0.288044,0.790777,0.159311,7.000000
0.252047,0.784880,0.433646,0.201538,0.651126,20.000000
0.732762,0.125071,0.276980,0.221277,0.379855,4.000000
0.763445,0.713708,0.662524,0.006286,0.142143,16.000000
0.223298,0.271956,0.146427,0.410316,0.075181,3.000000
0.750022,0.787721,0.574267,0.089705,0.890083,25.000000
0.965636,0.202364,0.704640,0.841939,0.539844,9.000000
0.323323,0.478559,0.512269,0.400637,0.929842,20.000000
0.743883,0.241302,0.585557,0.688689,0.140156,5.000000
0.358426,0.905548,0.567173,0.216998,0.122785,0.000000
0.518227,0.547686,0.334414,0.630416,0.068685,9.000000
0.145140,0.546274,0.061816,0.880909,0.142146,8.000000
0.673920,0.391203,0.399788,0.764890,0.499462,7.000000
0.725655,0.505191,0.592905,0.760715,0.607309,17.000000
0.615615,0.789220,0.949087,0.376716,0.577117,25.000000
0.086273,0.358804,0.412049,0.835237,0.513392,8.000000
0.731066,0.019007,0.464493,0.901318,0.224314,5.000000
0.031522,0.433409,0.704432,0.454464,0.459978,3.000000
0.669805,0.254389,0.751890,0.153114,0.395751,12.000000
0.656008,0.828369,0.791531,0.721686,0.359096,0.000000
0.122304,0.216834,0.864834,0.857331,0.951561,22.000000
0.075989,0.536809,0.648683,0.710657,0.643863,18.000000
0.770011,0.359472,0.179433,0.204583,0.011979,19.000000
0.350322,0.091744,0.321489,0.628210,0.894478,6.000000
0.839605,0.252674,0.134083,0.193072,0.970987,4.000000
0.549474,0.182502,0.840746,0.395191,0.899222,13.000000
0.260677,0.393222,0.504948,0.892615,0.868757,17.000000
0.574355,0.221776,0.403357,0.975633,0.607773,14.000000
0.781098,0.449865,0.532007,0.428954,0.702921,4.000000
0.851471,0.507364,0.480867,0.340286,0.177097,9.000000
0.939248,0.316080,0.800691,0.715347,0.790918,10.000000
0.936768,0.623371,0.897950,0.167697,0.626713,25.000000
0.772276,0.271641,0.740754,0.778477,0.831188,22.000000
0.312883,0.681607,0.304253,0.739040,0.462974,17.000000
0.597544,0.415840,0.161983,0.178030,0.077569,19.000000
0.618073,0.848638,0.020837,0.066240,0.457467,24.000000
0.737721,0.157708,0.271651,0.232006,0.399051,4.000000
0.224999,0.352599,0.728543,0.611009,0.081182,3.000000
0.637746,0.477077,0.934566,0.289304,0.726166,13.000000
0.730861,0.221501,0.903224,0.491183,0.678883,22.000000
0.145856,0.257804,0.586107,0.319027,0.499693,3.000000
0.374005,0.640554,0.487145,0.004610,0.649681,25.000000
0.422122,0.341698,0.094147,0.220370,0.223772,4.000000
0.935369,0.432513,0.042066,0.138817,0.079033,16.000000
0.588869,0.186621,0.498558,0.370062,0.803876,4.000000
0.320490,0.458265,0.721286,0.433351,0.793216,18.000000
0.661684,0.410529,0.503982,0.967203,0.661611,17.000000
0.904995,0.178759,0.483236,0.908662,0.322612,5.000000
0.967664,0.097077,0.902671,0.445212,0.073744,5.000000
0.879522,0.251940,0.022250,0.135807,0.659115,11.000000
0.977811,0.111462,0.461948,0.180637,0.745037,11.000000
0.118059,0.239842,0.196406,0.552520,0.873184,20.000000
0.511090,0.058243,0.563389,0.797521,0.132156,5.000000
0.072711,0.187808,0.746086,0.591680,0.540595,1.000000
0.249480,0.332237,0.965885,0.240625,0.901645,13.000000
0.580532,0.123296,0.467312,0.948549,0.418566,9.000000
0.863387,0.256429,0.570922,0.843852,0.920688,6.000000
0.485823,0.639688,0.002980,0.253223,0.278712,15.000000
0.093493,0.279695,0.321122,0.968766,0.668602,8.000000
0.426005,0.988054,0.153232,0.476051,0.647062,20.000000
0.055581,0.716999,0.099867,0.140282,0.159690,19.000000
0.928890,0.683236,0.655428,0.555493,0.292806,9.000000
0.620890,0.410150,0.145416,0.689597,0.129582,7.000000
0.190669,0.817699,0.660117,0.630991,0.418203,17.000000
0.396281,0.690263,0.740006,0.510213,0.969269,18.000000
0.955700,0.412429,0.820622,0.543268,0.511756,10.000000
0.054964,0.573975,0.900578,0.780134,0.786317,18.000000
0.159929,0.358449,0.233205,0.315915,0.579539,3.000000
0.364784,0.560698,0.438501,0.286616,0.095403,19.000000
0.891838,0.011373,0.001652,0.826798,0.996811,6.000000
0.727103,0.015274,0.226690,0.971823,0.808604,6.000000
0.566800,0.236861,0.014370,0.020861,0.611981,4.000000
0.021832,0.993630,0.183384,0.710707,0.155060,8.000000
0.540093,0.080611,0.766778,0.584921,0.086167,5.000000
0.848586,0.547019,0.921592,0.916623,0.920508,10.000000
0.077785,0.120958,0.987706,0.487601,0.238214,12.000000
0.769664,0.264285,0.727216,0.837286,0.784263,22.000000
0.274048,0.401619,0.413251,0.491273,0.167373,3.000000
0.452470,0.510783,0.531709,0.819900,0.517334,17.000000
0.230784,0.663129,0.797314,0.319372,0.645306,18.000000
0.146938,0.341926,0.909224,0.911308,0.575325,22.000000
0.702351,0.854015,0.958553,0.489886,0.561576,10.000000
0.415642,0.071982,0.422803,0.790627,0.804885,6.000000
0.892377,0.051467,0.527155,0.107424,0.200742,11.000000
0.900217,0.496791,0.758545,0.064384,0.416827,16.000000
0.674240,0.133406,0.325818,0.064548,0.651340,4.000000
0.970891,0.827045,0.974623,0.845605,0.855196,10.000000
0.577177,0.518252,0.406254,0.818095,0.182068,9.000000
0.056225,0.947894,0.003778,0.976829,0.728853,8.000000
0.328499,0.697820,0.817875,0.245362,0.770896,18.000000
0.804370,0.249355,0.041926,0.204122,0.200646,11.000000
0.065240,0.726007,0.379975,0.884386,0.252171,8.000000
0.453232,0.639017,0.877465,0.524621,0.373525,0.000000
0.867015,0.310246,0.079424,0.445042,0.785093,14.000000
0.030781,0.585882,0.594464,0.928542,0.286465,17.000000
0.278837,0.440484,0.356915,0.736346,0.641752,17.000000
0.758921,0.820042,0.922981,0.430937,0.984697,10.000000
0.215661,0.714365,0.534009,0.816901,0.476771,17.000000
0.783939,0.930169,0.732294,0.776094,0.067175,0.000000
0.204958,0.974304,0.693187,0.561449,0.366976,0.000000
0.044389,0.369136,0.498913,0.211460,0.173137,3.000000
0.508417,0.585904,0.239918,0.587389,0.900340,20.000000
0.473173,0.857390,0.927271,0.092394,0.095812,25.000000
0.476044,0.588102,0.425883,0.326451,0.640994,4.000000
0.002082,0.968073,0.232079,0.917099,0.109015,8.000000
0.238087,0.234874,0.996153,0.004601,0.639638,13.000000
0.869687,0.672274,0.362734,0.958309,0.893521,23.000000
0.433955,0.573328,0.967519,0.982560,0.449823,17.000000
0.847350,0.301980,0.371813,0.164822,0.209185,11.000000
0.656873,0.510782,0.231132,0.402910,0.373183,4.000000
0.987360,0.853566,0.387966,0.913917,0.342635,23.000000
0.667902,0.966650,0.390279,0.679885,0.295924,23.000000
0.266312,0.574157,0.979265,0.453134,0.937637,18.000000
0.914364,0.253763,0.401819,0.643302,0.518046,7.000000
0.095959,0.993698,0.752654,0.437694,0.618169,18.000000
0.087573,0.495302,0.930832,0.896601,0.337381,17.000000
0.531368,0.697384,0.340009,0.064879,0.505442,16.000000
0.601636,0.005842,0.095575,0.207291,0.348052,4.000000
0.541051,0.293843,0.276184,0.869349,0.145051,9.000000
0.495460,0.952825,0.625013,0.717205,0.431237,17.000000
0.019932,0.646130,0.631924,0.110428,0.462160,2.000000
0.915329,0.205085,0.461099,0.461103,0.810761,4.000000
0.824576,0.759269,0.365454,0.072037,0.349483,16.000000
0.679791,0.702747,0.965000,0.453641,0.632436,10.000000
0.539191,0.150619,0.461202,0.544835,0.950750,4.000000
0.366539,0.980099,0.542300,0.242469,0.191664,0.000000
0.141695,0.452933,0.021926,0.445045,0.988405,20.000000
0.670107,0.759786,0.119005,0.473101,0.286223,15.000000
0.894098,0.181292,0.458733,0.588048,0.514041,4.000000
0.830244,0.231453,0.377391,0.792084,0.528071,7.000000
0.402117,0.029443,0.753385,0.972182,0.620287,22.000000
0.856541,0.516876,0.231681,0.014442,0.653398,16.000000
0.493109,0.782098,0.694682,0.987952,0.510313,17.000000
0.427175,0.286740,0.476861,0.872871,0.042440,9.000000
0.977900,0.993307,0.597821,0.331544,0.223049,24.000000
0.276490,0.050105,0.475111,0.057324,0.718474,13.000000
0.371929,0.199365,0.544854,0.973759,0.695131,22.000000
0.491747,0.776914,0.737476,0.891735,0.204669,17.000000
0.858878,0.301026,0.940999,0.281065,0.926849,13.000000
0.963791,0.145491,0.974500,0.085723,0.218568,12.000000
0.444169,0.993597,0.488563,0.550409,0.694425,18.000000
0.968294,0.783351,0.224154,0.302991,0.097628,15.000000
0.644452,0.180740,0.257405,0.888114,0.326756,7.000000
0.566647,0.397566,0.074031,0.362864,0.408068,4.000000
0.895701,0.324451,0.379241,0.782897,0.758957,14.000000
0.798285,0.953771,0.795557,0.407608,0.821509,10.000000
0.508675,0.277714,0.302917,0.223842,0.144993,19.000000
0.184490,0.063178,0.888451,0.931008,0.586770,22.000000
0.840490,0.183571,0.901674,0.506362,0.067165,5.000000
0.141313,0.308976,0.043558,0.309293,0.059930,3.000000
0.236028,0.265670,0.994369,0.235547,0.239186,12.000000
0.686789,0.859357,0.387055,0.875618,0.340142,23.000000
0.197016,0.329639,0.609356,0.367143,0.672894,3.000000
0.236936,0.700993,0.347438,0.455868,0.557745,20.000000
0.686225,0.238714,0.835946,0.721843,0.234098,9.000000
0.974975,0.664797,0.452427,0.157527,0.533221,16.000000
0.164776,0.429492,0.408713,0.719940,0.192383,3.000000
0.821871,0.326132,0.443989,0.772341,0.625392,7.000000
0.308025,0.386203,0.305787,0.594770,0.332625,3.000000
0.725698,0.579787,0.145707,0.310269,0.221447,15.000000
0.390313,0.515984,0.506763,0.754524,0.189172,9.000000
0.946473,0.342845,0.300249,0.685179,0.805517,14.000000
0.378472,0.746847,0.883736,0.766804,0.034196,0.000000
0.827369,0.774481,0.669290,0.760022,0.979425,10.000000
0.431113,0.067223,0.460890,0.046434,0.294250,4.000000
0.586880,0.309623,0.685395,0.821986,0.420439,9.000000
0.900138,0.079839,0.840113,0.828573,0.321994,5.000000
0.298715,0.305095,0.811394,0.831653,0.329722,22.000000
0.592590,0.138933,0.468779,0.998793,0.158839,5.000000
0.947563,0.824255,0.972215,0.179579,0.213518,25.000000
0.016867,0.724702,0.644095,0.178065,0.791145,18.000000
0.299196,0.134996,0.422563,0.090970,0.263244,3.000000
0.371333,0.851864,0.792549,0.442754,0.724575,18.000000
0.568650,0.340842,0.725874,0.683499,0.619094,22.000000
0.617956,0.682982,0.384546,0.869076,0.162308,17.000000
0.883885,0.342282,0.125032,0.600027,0.375987,7.000000
0.815500,0.430785,0.668563,0.308258,0.209452,9.000000
0.388049,0.606808,0.656947,0.578207,0.988056,18.000000
0.691090,0.931520,0.117933,0.061373,0.310995,24.000000
0.136589,0.525869,0.518981,0.575047,0.745228,18.000000
0.971330,0.878259,0.118367,0.338514,0.255823,15.000000
0.176817,0.544725,0.553264,0.227245,0.711897,18.000000
0.732914,0.020980,0.395758,0.890141,0.520319,7.000000
0.347628,0.253676,0.243355,0.099768,0.817226,4.000000
0.086657,0.292295,0.045676,0.781387,0.039284,8.000000
0.308301,0.573297,0.409561,0.282271,0.275189,3.000000
0.797790,0.973978,0.348041,0.039146,0.036566,24.000000
0.759213,0.552370,0.783593,0.697497,0.907506,10.000000
0.885824,0.788327,0.475189,0.308126,0.507027,16.000000
0.502072,0.610276,0.186098,0.655620,0.456601,7.000000
0.620205,0.239605,0.434395,0.210201,0.875305,13.000000
0.487961,0.224981,0.041209,0.675739,0.214645,7.000000
0.989582,0.533700,0.288977,0.657677,0.275220,7.000000
0.820274,0.308236,0.988248,0.605145,0.844411,10.000000
0.072815,0.348299,0.737487,0.655059,0.194243,3.000000
0.356203,0.263443,0.613370,0.344568,0.309054,3.000000
0.207378,0.409027,0.195503,0.962570,0.154502,8.000000
0.913305,0.428473,0.377866,0.231320,0.635756,16.000000
0.685528,0.467571,0.055707,0.918510,0.980329,6.000000
0.431043,0.613661,0.450299,0.321880,0.077319,19.000000
0.456068,0.818385,0.017031,0.582108,0.880772,20.000000
0.217549,0.183256,0.772277,0.255086,0.191984,12.000000
0.377989,0.392502,0.874101,0.618443,0.405961,12.000000
0.534388,0.953965,0.113215,0.207716,0.962529,20.000000
0.957325,0.177165,0.145109,0.421085,0.049718,5.000000
0.654904,0.077496,0.058030,0.485187,0.957787,14.000000
0.426796,0.356481,0.997957,0.531969,0.375241,12.000000
0.385861,0.194959,0.512223,0.438855,0.270795,3.000000
0.160540,0.311239,0.508683,0.058333,0.153744,21.000000
0.947657,0.542855,0.063449,0.693088,0.061803,15.000000
0.738874,0.749963,0.651079,0.732205,0.087966,0.000000
0.726781,0.136688,0.339506,0.942745,0.502875,7.000000
0.967426,0.088922,0.477557,0.062402,0.630210,11.000000
0.078707,0.175368,0.258830,0.748744,0.163962,8.000000
0.846632,0.131904,0.035244,0.395045,0.979442,14.000000
0.110342,0.101718,0.751167,0.312162,0.717282,1.000000
0.200011,0.460072,0.265290,0.451528,0.769097,20.000000
0.762010,0.515772,0.928372,0.263784,0.240311,12.000000
0.613806,0.621297,0.046540,0.607778,0.374436,7.000000
0.747443,0.808106,0.552154,0.001705,0.636366,16.000000
0.748881,0.248983,0.464646,0.965727,0.298116,9.000000
0.223153,0.210855,0.558801,0.949787,0.608690,22.000000
0.303323,0.638570,0.624842,0.596925,0.159426,0.000000
0.634567,0.430164,0.018592,0.539764,0.989267,14.000000
0.349740,0.965559,0.096206,0.732450,0.114330,15.000000
0.273572,0.570841,0.592780,0.775211,0.615311,17.000000
0.593615,0.912353,0.452161,0.225266,0.161789,24.000000
0.399995,0.712753,0.042543,0.129053,0.106113,15.000000
0.585250,0.242865,0.166259,0.592771,0.761310,14.000000
0.332155,0.578205,0.098124,0.935191,0.336896,8.000000
0.997506,0.978588,0.778823,0.020067,0.543475,25.000000
0.086836,0.895138,0.789636,0.972340,0.608383,17.000000
0.522173,0.518974,0.386448,0.468690,0.635413,4.000000
0.932948,0.595884,0.857116,0.862780,0.518833,10.000000
0.347470,0.639574,0.445877,0.081441,0.377809,19.000000
0.994072,0.048512,0.696667,0.841189,0.648726,9.000000
0.569748,0.707554,0.429343,0.091362,0.962372,25.000000
0.432301,0.665389,0.531310,0.054673,0.952747,25.000000
0.792537,0.149098,0.981649,0.736901,0.472322,22.000000
0.611370,0.106737,0.560412,0.073661,0.544855,4.000000
0.552696,0.874439,0.725058,0.249552,0.888426,25.000000
0.573243,0.606379,0.168981,0.857774,0.930965,6.000000
0.774991,0.940752,0.302300,0.861119,0.488893,23.000000
0.163917,0.668801,0.684120,0.286925,0.027493,21.000000
0.199847,0.399778,0.167563,0.194030,0.391391,3.000000
0.961787,0.764244,0.319748,0.951604,0.645647,23.000000
0.455450,0.468300,0.410744,0.232992,0.386632,19.000000
0.527896,0.528027,0.761737,0.358798,0.716798,18.000000
0.578092,0.961845,0.385285,0.901216,0.820643,23.000000
0.637664,0.654514,0.084650,0.950225,0.106936,23.000000
0.563233,0.330071,0.429852,0.610183,0.908851,6.000000
0.457567,0.987730,0.592812,0.160554,0.190009,24.000000
0.716111,0.050398,0.480342,0.148219,0.433219,4.000000
0.749917,0.458813,0.163451,0.251925,0.367540,16.000000
0.069561,0.584338,0.607534,0.062152,0.402311,21.000000
0.414001,0.333820,0.557740,0.345957,0.416409,3.000000
0.797524,0.162109,0.619115,0.505594,0.305072,9.000000
0.727535,0.551188,0.477362,0.667669,0.802290,23.000000
0.972669,0.629350,0.874440,0.001092,0.530236,25.000000
0.214648,0.094192,0.531971,0.746827,0.412273,3.000000
0.670107,0.489719,0.437086,0.290257,0.382594,16.000000
0.349796,0.646187,0.116019,0.092636,0.660013,20.000000
0.546298,0.430200,0.152443,0.411027,0.789732,4.000000
0.889621,0.702577,0.059912,0.670410,0.240986,15.000000
0.315251,0.195873,0.775756,0.648602,0.611835,22.000000
0.667973,0.236772,0.444644,0.633254,0.636594,4.000000
0.791852,0.287104,0.770336,0.440184,0.670173,13.000000
0.455719,0.948610,0.179302,0.675005,0.576535,23.000000
0.172731,0.066006,0.799144,0.157451,0.186507,12.000000
0.978434,0.717261,0.250487,0.590949,0.534112,23.000000
0.844473,0.729321,0.831721,0.211507,0.640219,25.000000
0.040241,0.068941,0.713527,0.024420,0.579765,3.000000
0.840405,0.379942,0.044840,0.713847,0.929686,14.000000
0.717171,0.578447,0.230029,0.015376,0.694672,16.000000
0.231026,0.858163,0.466364,0.530636,0.753937,18.000000
0.779431,0.642651,0.938432,0.982298,0.946885,10.000000
0.824179,0.705625,0.663326,0.103750,0.271484,16.000000
0.005688,0.137410,0.439229,0.146537,0.901663,20.000000
0.805699,0.071612,0.248914,0.819072,0.803046,14.000000
